"Message",Normal,"          P/Invoke 'LsaLookupNames2' resolved to 'LsaLookupNames2!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CryptFindOIDInfo' resolved to 'CryptFindOIDInfo!crypt32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CryptGenKey' resolved to 'CryptGenKey!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'LsaOpenPolicy' resolved to 'LsaOpenPolicy!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CertFindExtension' resolved to 'CertFindExtension!crypt32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CertGetValidUsages' resolved to 'CertGetValidUsages!crypt32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CertGetIntendedKeyUsage' resolved to 'CertGetIntendedKeyUsage!crypt32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'LsaClose' resolved to 'LsaClose!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'LsaFreeMemory' resolved to 'LsaFreeMemory!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'EnumerateSecurityPackagesW' resolved to 'EnumerateSecurityPackagesW!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'BCryptCreateHash' resolved to 'BCryptCreateHash!BCrypt.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'BCryptGetProperty' resolved to 'BCryptGetProperty!BCrypt.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CertVerifyTimeValidity' resolved to 'CertVerifyTimeValidity!crypt32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'QueryContextAttributesW' resolved to 'QueryContextAttributesW!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'ApplyControlToken' resolved to 'ApplyControlToken!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'FreeContextBuffer' resolved to 'FreeContextBuffer!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'BCryptOpenAlgorithmProvider' resolved to 'BCryptOpenAlgorithmProvider!BCrypt.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'AcceptSecurityContext' resolved to 'AcceptSecurityContext!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'DeleteSecurityContext' resolved to 'DeleteSecurityContext!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'InitializeSecurityContextW' resolved to 'InitializeSecurityContextW!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'BCryptCloseAlgorithmProvider' resolved to 'BCryptCloseAlgorithmProvider!BCrypt.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'BCryptDestroyHash' resolved to 'BCryptDestroyHash!BCrypt.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'AcquireCredentialsHandleW' resolved to 'AcquireCredentialsHandleW!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'FreeCredentialsHandle' resolved to 'FreeCredentialsHandle!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",High,"  Generating code..."
"Message",High,"  Interop code generated."
"Message",Normal,"  Written code to AssemblyInfo.g.cs"
"Message",Normal,"  Written code to Adapters.g.cs"
"Message",Normal,"  Written code to Data.g.cs"
"Message",Normal,"  Written code to Helpers.g.cs"
"Message",Normal,"  Written code to ImplTypes.g.cs"
"Message",Normal,"  Written code to PInvoke.g.cs"
"Message",Normal,"  Written code to SafeTypes.g.cs"
"Message",Normal,"  Written code to SharedStubs.g.cs"
"Message",Normal,"Running 'GenerateCodeAndCompile' transform, heap at 188 MB."
"Message",High,"Compiling interop code"
"Message",Normal,"Compiling generated source code: C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\microsoft.net.native.compiler\2.2.8-rel-28605-00\tools\csc\csc.exe /noconfig @""D:\OneDrive - Proton Design Inc\Documents\GitHub\Phiston\Scanner UI\obj\x86\Release\ilc\intermediate\ScanTest1.McgInterop.rsp"""
"Message",High,"Generating System.Reflection.DispatchProxy proxy code."
"Message",Normal,"Running 'ReducedCopyInitialize' transform, heap at 188 MB."
"Message",Normal,"Running 'ReducedCopyEmptyTypes' transform, heap at 207 MB."
"Message",Normal,"Running 'ReducedCopyPopulateTypes' transform, heap at 210 MB."
"Message",Normal,"Running 'ReducedCopyLateMetadata' transform, heap at 180 MB."
"Message",Normal,"Running 'ReducedCopyPassResourcesToMutableAssembly' transform, heap at 198 MB."
"Message",Normal,"Running 'ReducedCopyMethodBodies' transform, heap at 198 MB."
"Message",Normal,"Running 'ReducedCopyComplete' transform, heap at 205 MB."
"Message",Normal,"Running 'ReducedCopyCleanup' transform, heap at 241 MB."
"Message",Normal,"Running 'DeveloperExperienceModeOnlyCodeRemover' transform, heap at 241 MB."
"Message",Normal,"Running 'ComImportDetector' transform, heap at 241 MB."
"Message",Normal,"Running 'McgAccessor' transform, heap at 241 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 242 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 245 MB."
"Message",Normal,"Running 'McgTypeOf' transform, heap at 246 MB."
"Message",Normal,"Running 'EventSource' transform, heap at 251 MB."
"Message",Normal,"Running 'ValueType' transform, heap at 251 MB."
"Message",Normal,"Running 'Attribute' transform, heap at 252 MB."
"Message",Normal,"Running 'GetType' transform, heap at 252 MB."
"Message",Normal,"Running 'McgFixups' transform, heap at 253 MB."
"Message",Normal,"Running 'ResourceManagerCtor' transform, heap at 254 MB."
"Message",Normal,"Running 'TypeofTypeHandle' transform, heap at 254 MB."
"Message",Normal,"Running 'DispatchProxyIntrinsics' transform, heap at 228 MB."
"Message",Normal,"Running 'StaticInitData' transform, heap at 228 MB."
"Message",Normal,"Running 'Delegate' transform, heap at 236 MB."
"Message",Normal,"Running 'LazyGenerics' transform, heap at 238 MB."
"Message",Normal,"Running 'AddReflectionBlockedAttributes' transform, heap at 250 MB."
"Message",Normal,"Running 'DisableOptimization' transform, heap at 250 MB."
"Message",Normal,"Running 'ResourceExtractor' transform, heap at 250 MB."
"Message",Normal,"Running 'CreateMetadata' transform, heap at 250 MB."
"Message",Normal,"Running 'StartupCodeInjector' transform, heap at 263 MB."
"Message",Normal,"Running 'SaveRVAStatics' transform, heap at 263 MB."
"Message",Normal,"Running 'ReflectionInvoke' transform, heap at 264 MB."
"Message",Normal,"Running 'ScrubOpenCalls' transform, heap at 264 MB."
"Message",Normal,"Running 'ConvertCatchIntoFilter' transform, heap at 264 MB."
"Message",Normal,"Running 'ReflectionMappingInfoEmit' transform, heap at 265 MB."
"Message",Normal,"Running 'ReflectionIntrinsics' transform, heap at 265 MB."
"Message",Normal,"Running 'ConvertManagedWinMD' transform, heap at 265 MB."
"Message",Normal,"Running 'DebuggerGuidedStepThroughJmc' transform, heap at 265 MB."
"Message",Normal,"Running 'Reducer' transform, heap at 268 MB."
"Message",High,"Cleaning up unreferenced code"
"Message",Normal,"Running 'WriteAssemblies' transform, heap at 262 MB."
"Message",Normal,""
"Message",Normal,"Transform summary"
"Message",Normal,"    ms | heap delta | name"
"Message",Normal,"  3968 |        -10 | Analysis"
"Message",Normal,"  1377 |         47 | WriteAssemblies"
"Message",Normal,"  1123 |          0 | GenerateCodeAndCompile"
"Message",Normal,"   492 |          0 | ResourceExtractor"
"Message",Normal,"   455 |         -6 | Reducer"
"Message",Normal,"   422 |         15 | DumpNativeResources"
"Message",Normal,"   421 |          2 | Mcg"
"Message",Normal,"   404 |         36 | ReducedCopyComplete"
"Message",Normal,"   151 |          7 | ReducedCopyMethodBodies"
"Message",Normal,"   151 |         19 | ReducedCopyInitialize"
"Message",Normal,"   118 |        -30 | ReducedCopyPopulateTypes"
"Message",Normal,"    69 |         13 | CreateMetadata"
"Message",Normal,"    67 |        -26 | TypeofTypeHandle"
"Message",Normal,"    63 |         18 | ReducedCopyLateMetadata"
"Message",Normal,"    43 |          5 | McgTypeOf"
"Message",Normal,"    42 |         12 | LazyGenerics"
"Message",Normal,"    41 |          3 | McgRedirect"
"Message",Normal,"    26 |          1 | McgRedirect"
"Message",Normal,"    26 |          8 | StaticInitData"
"Message",Normal,"    13 |          1 | SaveRVAStatics"
"Message",Normal,"     9 |          3 | ReducedCopyEmptyTypes"
"Message",Normal,"     7 |          3 | DebuggerGuidedStepThroughJmc"
"Message",Normal,"     7 |          1 | GetType"
"Message",Normal,"     5 |          0 | DispatchProxyIntrinsics"
"Message",Normal,"     5 |          1 | McgFixups"
"Message",Normal,"     4 |          0 | ScrubOpenCalls"
"Message",Normal,"     3 |          1 | McgAccessor"
"Message",Normal,"     3 |          0 | ReflectionIntrinsics"
"Message",Normal,"     2 |          2 | Delegate"
"Message",Normal,"     2 |          1 | ConvertCatchIntoFilter"
"Message",Normal,"     1 |          0 | Attribute"
"Message",Normal,"     1 |          0 | AddReflectionBlockedAttributes"
"Message",Normal,"     1 |          0 | EventSource"
"Message",Normal,"     1 |          0 | ReflectionInvoke"
"Message",Normal,"     0 |          0 | ResourceManagerCtor"
"Message",Normal,"     0 |          0 | ConvertManagedWinMD"
"Message",Normal,"     0 |          0 | ReflectionMappingInfoEmit"
"Message",Normal,"     0 |          0 | StartupCodeInjector"
"Message",Normal,"     0 |          0 | ReducedCopyPassResourcesToMutableAssembly"
"Message",Normal,"     0 |          0 | DisableOptimization"
"Message",Normal,"     0 |          0 | DeveloperExperienceModeOnlyCodeRemover"
"Message",Normal,"     0 |          0 | ReducedCopyCleanup"
"Message",Normal,"     0 |          1 | ValueType"
"Message",Normal,"     0 |          0 | ComImportDetector"
"Message",Low,"Done executing task ""RunILTransforms""."
"Message",Low,"Done building target ""RunILTransforms"" in file ""ILTransforms""."
"Message",Low,"Done building project ""ILTransforms""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""GenerateMDIL"" in file ""Nutc""."
"Message",Low,""
"Message",High,"Generating native code"
"Message",Low,"Done building target ""MDILPrepareMultiFile"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Done building target ""SetBinaryForReferences"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""GenerateMDILGlobalAnalysis"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x86.microsoft.net.native.compiler\2.2.8-rel-28605-00\tools\x86\ilc\Tools\nutc_driver.exe @""D:\OneDrive - Proton Design Inc\Documents\GitHub\Phiston\Scanner UI\obj\x86\Release\ilc\intermediate\MDIL\ScanTest1.rsp""'"
"Message",Low,"Microsoft (R) MDIL Compiler - Version 2.2.28605.00"
"Message",Low,"Copyright (c) Microsoft Corporation.  All rights reserved."
"Message",Low,"Scanning input types"
"Message",Low,"Scanning 2699 methods."
"Message",Low,"Scanning 4534 methods."
"Message",Low,"Scanning 2692 methods."
"Message",Low,"Scanning 1452 methods."
"Message",Low,"Scanning 1130 methods."
"Message",Low,"Scanning 760 methods."
"Message",Low,"Scanning 572 methods."
"Message",Low,"Scanning 472 methods."
"Message",Low,"Scanning 378 methods."
"Message",Low,"Scanning 329 methods."
"Message",Low,"Scanning 311 methods."
"Message",Low,"Scanning 328 methods."
"Message",Low,"Scanning 243 methods."
"Message",Low,"Scanning 292 methods."
"Message",Low,"Scanning 210 methods."
"Message",Low,"Scanning 103 methods."
"Message",Low,"Scanning 45 methods."
"Message",Low,"Scanning 31 methods."
"Message",Low,"Scanning 25 methods."
"Message",Low,"Scanning 22 methods."
"Message",Low,"Scanning 6 methods."
"Message",Low,"Eager code generation"
"Message",Low,"Compiling 16634 methods."
"Message",Low,"Deferred code generation"
"Message",Low,"Call to managed method Initialize succeeded; exit code: 0 while generating CTL.Stack trace metadata statistics"
"Message",Low,"Number of methods emitted:   8910"
"Message",Low,"Metadata blob size:          260833"
"Message",Low,"Method RVA - token map size: 71280"
"Message",Low,"Total native size:           332113"
"Message",Low,"Successfully generated 'D:\OneDrive - Proton Design Inc\Documents\GitHub\Phiston\Scanner UI\obj\x86\Release\ilc\intermediate\MDIL\ScanTest1.mdilexe'"
"Message",Low,"Successfully generated 'D:\OneDrive - Proton Design Inc\Documents\GitHub\Phiston\Scanner UI\obj\x86\Release\ilc\intermediate\MDIL\ScanTest1.mdilpdb'"
"Message",Low,"Compiled to MDIL code."
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x86.microsoft.net.native.compiler\2.2.8-rel-28605-00\tools\x86\ilc\Tools\nutc_driver.exe @""D:\OneDrive - Proton Design Inc\Documents\GitHub\Phiston\Scanner UI\obj\x86\Release\ilc\intermediate\MDIL\ScanTest1.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       63 |     6907 |     6907 |     6844 |     6907 | [0] Nutc GlobalAnalysis"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       6907 ms"
"Message",Normal,"System time per command: 6907 ms"
"Message",Normal,"Total duration:          6844 ms"
"Message",Normal,"Total lifetime:          6907 ms"
"Message",Normal,"Requested DOP:           16"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""GenerateMDILGlobalAnalysis""."
"Message",Low,"Done building target ""GenerateMDILGlobalAnalysis"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""rc"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Windows Kits\10\bin\10.0.17763.0\x64\rc.exe /c ""65001"" /r /fo ""D:\OneDrive - Proton Design Inc\Documents\GitHub\Phiston\Scanner UI\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""D:\OneDrive - Proton Design Inc\Documents\GitHub\Phiston\Scanner UI\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""'"
"Message",Low,"Microsoft (R) Windows (R) Resource Compiler Version 10.0.10011.16384"
"Message",Low,"Copyright (C) Microsoft Corporation.  All rights reserved."
"Message",Normal,"'C:\Program Files (x86)\Windows Kits\10\bin\10.0.17763.0\x64\rc.exe /c ""65001"" /r /fo ""D:\OneDrive - Proton Design Inc\Documents\GitHub\Phiston\Scanner UI\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""D:\OneDrive - Proton Design Inc\Documents\GitHub\Phiston\Scanner UI\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |        0 |      609 |      609 |      609 |      609 | [0] rc"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       609 ms"
"Message",Normal,"System time per command: 609 ms"
"Message",Normal,"Total duration:          609 ms"
"Message",Normal,"Total lifetime:          609 ms"
"Message",Normal,"Requested DOP:           16"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""rc""."
"Message",Low,"Task ""ResourceBinaryConcatenate"""
"Message",Normal,"Concatenating into 'D:\OneDrive - Proton Design Inc\Documents\GitHub\Phiston\Scanner UI\obj\x86\Release\ilc\intermediate\Native.res' with alignment '4'."
"Message",Normal," Added 'D:\OneDrive - Proton Design Inc\Documents\GitHub\Phiston\Scanner UI\obj\x86\Release\ilc\intermediate\ILTransformed\ScanTest1.res' at offset 0."
"Message",Normal," Added 'D:\OneDrive - Proton Design Inc\Documents\GitHub\Phiston\Scanner UI\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res' at offset 1384."
"Message",Low,"Done executing task ""ResourceBinaryConcatenate""."
"Message",Low,"Done building target ""GenerateBuildInfo"" in file ""Nutc""."
"Message",Low,"Done building project ""Nutc""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""MDILBindPrepare"" in file ""Binder""."
"Message",Low,""
"Message",High,"Generating fixups for native code"
"Message",Low,"Task ""MDILBind"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x86.microsoft.net.native.compiler\2.2.8-rel-28605-00\tools\x86\ilc\Tools\rhbind.exe @""D:\OneDrive - Proton Design Inc\Documents\GitHub\Phiston\Scanner UI\obj\x86\Release\ilc\intermediate\rhbindargs.ScanTest1.rsp""'"
"Message",Low,"OS VERSION: major: 6  minor: 2"
"Message",Low,"MDIL: D:\OneDrive - Proton Design Inc\Documents\GitHub\Phiston\Scanner UI\obj\x86\Release\ilc\intermediate\MDIL\ScanTest1.mdilexe"
"Message",Low,"MDILPDB: D:\OneDrive - Proton Design Inc\Documents\GitHub\Phiston\Scanner UI\obj\x86\Release\ilc\intermediate\MDIL\ScanTest1.mdilpdb"
"Message",Low,"IL: D:\OneDrive - Proton Design Inc\Documents\GitHub\Phiston\Scanner UI\obj\x86\Release\ilc\intermediate\MDIL\ScanTest1.ilexe"
"Message",Low,"NI: D:\OneDrive - Proton Design Inc\Documents\GitHub\Phiston\Scanner UI\obj\x86\Release\ilc\intermediate\Native\ScanTest1.dll"
"Message",Low,"SHIM: D:\OneDrive - Proton Design Inc\Documents\GitHub\Phiston\Scanner UI\obj\x86\Release\ilc\intermediate\Native\ScanTest1.exe"
"Message",Low,"REDHAWK_RUNTIME_DLL_NAME_A=mrt100_app.dll"
"Message",Low,"pdb: D:\OneDrive - Proton Design Inc\Documents\GitHub\Phiston\Scanner UI\obj\x86\Release\ilc\intermediate\Native\ScanTest1.pdb"
"Message",Low,"Produced D:\OneDrive - Proton Design Inc\Documents\GitHub\Phiston\Scanner UI\obj\x86\Release\ilc\intermediate\Native\ScanTest1.dll in 1.029 seconds"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x86.microsoft.net.native.compiler\2.2.8-rel-28605-00\tools\x86\ilc\Tools\rhbind.exe @""D:\OneDrive - Proton Design Inc\Documents\GitHub\Phiston\Scanner UI\obj\x86\Release\ilc\intermediate\rhbindargs.ScanTest1.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       62 |     1109 |     1109 |     1047 |     1109 | [0] rhbind ScanTest1"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       1109 ms"
"Message",Normal,"System time per command: 1109 ms"
"Message",Normal,"Total duration:          1047 ms"
"Message",Normal,"Total lifetime:          1109 ms"
"Message",Normal,"Requested DOP:           16"
"Message",Normal,"Duration DOP:            0.9"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""MDILBind""."
"Message",Low,"Done building target ""MDILBind"" in file ""Binder""."
"Message",Low,"Done building project ""Binder""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""CopyNativeExecutablesToOutput"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Task ""TransformAppxManifest"""
"Message",Low,"Done executing task ""TransformAppxManifest""."
"Message",Low,"Done building target ""TransformAppxManifestAndAddCrt"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Done building target ""CopyPackageResourceFileInRetailBuild"" in file ""Deployment""."
"Message",Low,"Done building project ""Deployment""."
"Message",Low,"Compilation finished"
